stage,band,macd_mode,exit,lookahead,n_closed,n_open,win_rate,base_rate,z,p_value,expected_wins,wins,mean_ret,median_ret,mean_hold_bars,median_hold_bars,profit_factor,edge_pp,symbols_scored,symbols_with_positive_edge
S,b_00_20,both,fixed_10,False,0,0,,,,,,,,,,,,,0,0
S,b_00_20,both,fixed_20,False,0,0,,,,,,,,,,,,,0,0
S,b_00_20,hist_rising,death_cross,False,164,0,0.35365853658536583,0.5277081364542264,-4.551667239568855,0.9999973388766595,86.54413437849313,58.0,-0.0062963520447733255,-0.01656512348071032,6.908536585365853,6.0,0.8395232301866499,-17.40495998688606,4,0
S,b_00_20,hist_rising,k_turn_down,False,164,0,0.32926829268292684,0.5182943350689906,-4.929922963045751,0.9999995886897539,85.00027095131446,54.0,0.002472385679934384,-0.014590749132805114,4.097560975609756,3.0,1.0991314621285313,-18.902604238606376,4,0
S,b_00_20,hist_rising,k_over_80,False,95,0,0.6105263157894737,0.5622198944458182,0.851941125327278,0.19712338487450187,53.410889972352734,58.0,0.012296481738828562,0.045691232361681156,32.04210526315789,29.0,1.2368291334269277,4.830642134365548,4,3
S,b_00_20,hist_rising,macd_death,False,116,0,0.5,0.5594889040658025,-1.3949239695583184,0.9184806159420849,64.90071287163309,58.0,0.019135635482316907,0.0006989915130586333,29.49137931034483,28.0,1.3115234625276961,-5.948890406580254,4,1
S,b_00_20,hist_rising,trail_5,False,142,1,0.4014084507042254,0.5383634737035026,-3.3713791281414407,0.9996260357442557,76.44761326589736,57.0,0.008319716678031858,-0.019909642645939196,14.105633802816902,8.0,1.2119225193737013,-13.69550229992772,4,0
S,b_00_20,hist_rising,trail_10,False,125,1,0.416,0.5611278106715595,-3.398216381741506,0.9996608662493073,70.14097633394493,52.0,0.035942540924827765,-0.021734066063403112,36.296,19.0,1.6209502834193281,-14.51278106715595,4,0
S,b_00_20,hist_rising,fixed_5,False,140,0,0.45714285714285713,0.5242312941209945,-1.6763328306370555,0.9531634911792914,73.39238117693922,64.0,-0.0021579906104453,-0.005377771626548344,5.0,5.0,0.9338117121970295,-6.708843697813732,4,0
S,b_00_20,hist_rising,fixed_10,False,128,0,0.453125,0.5450737093737135,-2.1811472647240997,0.9854137370552408,69.76943479983532,58.0,-0.005909506018332507,-0.007316334075588848,10.0,10.0,0.8739166283235894,-9.194870937371347,4,0
S,b_00_20,hist_rising,fixed_20,False,116,0,0.49137931034482757,0.5504338284684628,-1.3769855358948704,0.9157416401059288,63.85032410234168,57.0,-0.006699302381507422,-0.0010107108863051661,20.0,20.0,0.9010916494666378,-5.905451812363522,4,1
S,b_00_20,recent_cross,death_cross,False,9,0,0.4444444444444444,0.5040976260259613,-0.6919244707805949,0.755507618905553,4.536878634233652,4.0,0.027429576448377797,-0.017006802941754384,6.666666666666667,5.0,1.7732451615508158,-5.965318158151689,0,0
S,b_00_20,recent_cross,k_turn_down,False,9,0,0.4444444444444444,0.5026723676699961,-0.6831939300540112,0.7527578461551716,4.524051309029965,4.0,0.051742953377914506,-0.017006802941754384,5.555555555555555,4.0,3.4250117117907632,-5.82279232255517,0,0
S,b_00_20,recent_cross,k_over_80,False,6,0,0.6666666666666666,0.5175104893878223,0.32442878851419255,0.37280671365482543,3.1050629363269335,4.0,0.10791439475834164,0.12554553759756903,24.833333333333332,23.0,3.6266849372729064,14.915617727884435,0,0
S,b_00_20,recent_cross,macd_death,False,8,0,0.625,0.5114191281630829,0.2910137957579901,0.3855203842183636,4.091353025304663,5.0,0.14487431948603613,0.18668389052998924,26.375,30.0,3.4450802117793926,11.358087183691712,0,0
S,b_00_20,recent_cross,trail_5,False,8,0,0.5,0.5059014758316392,-0.3872150195560309,0.6507014841038583,4.047211806653114,4.0,0.07165781892806385,0.006504599283689738,10.875,10.0,3.6451809002727202,-0.5901475831639247,0,0
S,b_00_20,recent_cross,trail_10,False,8,0,0.5,0.516482195312957,-0.44998202535733567,0.6736382993425507,4.131857562503656,4.0,0.06257520685034751,0.04002653947639123,21.625,17.0,2.570029466027269,-1.6482195312957026,0,0
S,b_00_20,recent_cross,fixed_5,False,8,0,0.5,0.5039805395842547,-0.37645502365215466,0.6467106768557149,4.031844316674038,4.0,0.00799174132218676,-0.006527959965340224,5.0,5.0,1.2035734627682224,-0.39805395842547053,0,0
S,b_00_20,recent_cross,fixed_10,False,8,0,0.5,0.5187071064866061,-0.4601554238707032,0.6772976678736662,4.149656851892849,4.0,0.010231106717567051,0.012847885893148336,10.0,10.0,1.1651232796088915,-1.8707106486606118,0,0
S,b_00_20,recent_cross,fixed_20,False,8,0,0.75,0.5148657643665409,0.9795577068194056,0.16365224514015592,4.118926114932327,6.0,0.07151143415828953,0.03954567740960657,20.0,20.0,2.131994302460769,23.513423563345913,0,0
S,b_00_20,dif_rising,death_cross,False,66,0,0.36363636363636365,0.5279561487140518,-2.8026788852415163,0.9974659949027299,34.84510581512742,24.0,-0.006366810153625951,-0.016937857077932494,6.909090909090909,7.5,0.8343351202854422,-16.431978507768818,4,0
S,b_00_20,dif_rising,k_turn_down,False,66,0,0.36363636363636365,0.518179498147036,-2.639647602940181,0.9958503862794861,34.199846877704374,24.0,0.0075061945000170945,-0.015620426213421301,4.257575757575758,3.0,1.310610513174251,-15.454313451067236,4,0
S,b_00_20,dif_rising,k_over_80,False,42,0,0.6190476190476191,0.5604977088390133,0.6142466679677937,0.26952616947990976,23.540903771238558,26.0,0.028031792010919685,0.04503284585764067,32.023809523809526,30.0,1.6634129780184759,5.854991020860578,3,2
S,b_00_20,dif_rising,macd_death,False,54,0,0.5370370370370371,0.5580992517242724,-0.4523814359929807,0.674502890907694,30.13735959311071,29.0,0.016044724821133522,0.007437739579886027,26.90740740740741,23.5,1.2487152837593773,-2.1062214687235348,3,0
S,b_00_20,dif_rising,trail_5,False,60,0,0.4166666666666667,0.5381526119272874,-2.0251353071496863,0.9785732638399414,32.28915671563724,25.0,0.01456120986178866,-0.01327085216859436,13.3,8.0,1.4006448520719987,-12.148594526062068,3,0
S,b_00_20,dif_rising,trail_10,False,52,0,0.5,0.5669404869589765,-1.1310002774423478,0.8709725126711627,29.480905321866775,26.0,0.05449844741637219,0.0023267752443781875,40.19230769230769,23.0,2.0742627118735313,-6.6940486958976475,2,1
S,b_00_20,dif_rising,fixed_5,False,61,0,0.4426229508196721,0.5233080810105757,-1.3917685852554822,0.9180037571049957,31.92179294164512,27.0,-0.0023811168308272633,-0.012161524331080198,5.0,5.0,0.9251610382564688,-8.068513019090357,3,1
S,b_00_20,dif_rising,fixed_10,False,56,0,0.42857142857142855,0.5434649142558912,-1.8632876670952168,0.9687890978208278,30.434035198329905,24.0,-0.0052613898280285025,-0.014712391666574565,10.0,10.0,0.872697885290584,-11.489348568446262,3,0
S,b_00_20,dif_rising,fixed_20,False,51,0,0.47058823529411764,0.5485080320775698,-1.2638580831604227,0.8968595154260177,27.973909635956062,24.0,-0.007971170874033864,-0.0216450015388836,20.0,20.0,0.8704315654404566,-7.791979678345218,3,1
S,b_20_50,none,death_cross,False,774,1,0.42506459948320413,0.5398413513603365,-6.45694206275429,0.9999999999465801,417.8372059529005,329.0,0.007284750699756251,-0.00842584332282903,6.763565891472868,7.0,1.3072601140568454,-11.477675187713238,5,0
S,b_20_50,none,k_turn_down,False,775,0,0.43612903225806454,0.5283520575985615,-5.186765870373981,0.9999998930112682,409.47284463888514,338.0,0.004377506157066207,-0.004915825233427373,4.161290322580645,4.0,1.238747923407286,-9.222302534049698,5,0
S,b_20_50,none,k_over_80,False,342,2,0.7368421052631579,0.5670382219568719,6.322439926664668,1.287325649203345e-10,193.9270719092502,252.0,0.02564544505250795,0.03566512328838256,24.65497076023392,16.0,1.781625449467573,16.980388330628593,5,5
S,b_20_50,none,macd_death,False,493,2,0.5212981744421906,0.5692089223783857,-2.2065256230372556,0.9863263908994502,280.61999873254416,257.0,0.019687877609423983,0.005470243426703103,21.36105476673428,18.0,1.5156053427142542,-4.79107479361951,5,1
S,b_20_50,none,trail_5,False,574,4,0.43205574912891986,0.5590742824513016,-6.218277098761673,0.9999999997486784,320.90863812704714,248.0,0.014946002441778683,-0.011299451009575301,17.179442508710803,10.0,1.4772027236783594,-12.701853332238178,5,1
S,b_20_50,none,trail_10,False,368,5,0.40217391304347827,0.5676286055007027,-6.536435439624286,0.9999999999684989,208.8873268242586,148.0,0.04505123355805463,-0.029773549104657848,35.380434782608695,18.0,1.9320460381532634,-16.545469245722444,4,0
S,b_20_50,none,fixed_5,False,675,0,0.5703703703703704,0.5340453284446887,1.8556233468853864,0.03175363176221268,360.4805967001649,385.0,0.0067668481552704204,0.006983920557896761,5.0,5.0,1.316448508208658,3.6325041925681756,5,5
S,b_20_50,none,fixed_10,False,586,0,0.5426621160409556,0.5557604229672561,-0.6807663939799301,0.7519903412078917,325.6756078588121,318.0,0.0064351572843134005,0.00774893815066946,10.0,10.0,1.196207051351785,-1.309830692630054,5,3
S,b_20_50,none,fixed_20,False,451,2,0.549889135254989,0.5698307685060054,-0.9073761960467789,0.8178960535477644,256.99367659620845,248.0,0.01871029169573872,0.016509475339645308,20.0,20.0,1.4460591773922986,-1.99416332510165,5,2
S,b_20_50,dif_gt_dea,death_cross,False,129,0,0.4186046511627907,0.5313094990044497,-2.658267102690911,0.99607281919126,68.53892537157401,54.0,0.011934962747770027,-0.008682015551135791,6.248062015503876,6.0,1.4762211396589515,-11.270484784165896,4,0
S,b_20_50,dif_gt_dea,k_turn_down,False,129,0,0.4496124031007752,0.520156697957982,-1.6940280370768477,0.9548700222609378,67.10021403657969,58.0,0.00811969240082913,-0.004720141280130652,3.689922480620155,3.0,1.4036557233628693,-7.054429485720681,4,0
S,b_20_50,dif_gt_dea,k_over_80,False,81,1,0.7777777777777778,0.5581214440434621,3.891722841808878,4.9767455240434305e-05,45.20783696752043,63.0,0.038164943754800895,0.043029791699918274,26.333333333333332,18.0,2.180767544381647,21.96563337343157,4,4
S,b_20_50,dif_gt_dea,macd_death,False,106,0,0.44339622641509435,0.5505508490150056,-2.325031220151118,0.9899648545657785,58.3583899955906,47.0,0.02745884764531636,-0.012365264118016417,16.19811320754717,14.0,1.6667877878471864,-10.715462259991126,4,0
S,b_20_50,dif_gt_dea,trail_5,False,111,0,0.5135135135135135,0.5513648448828763,-0.9041909525164088,0.8170529215928428,61.201497781999265,57.0,0.022015897655254583,0.0016792960059384132,16.54054054054054,9.0,1.7563947234574995,-3.7851331369362806,4,0
