symbol,arm,signal_date,entry_date,exit_signal_date,exit_date,entry_price,exit_price,ret,hold_bars,entry_bar,exit_bar,closed,base_rate,base_n
NVDA,A-NOK30-CLOSE-FILL,2016-03-16,2016-03-16,2016-03-31,2016-03-31,0.8093487620353699,0.8712115287780762,0.07643523984287359,10,4314,4324,True,0.6160781367392938,2662
NVDA,A-NOK30-CLOSE-FILL,2016-04-01,2016-04-01,2016-04-04,2016-04-04,0.8839263916015625,0.875368058681488,-0.009682178291529286,1,4325,4326,True,0.5443654062149008,2671
NVDA,A-NOK30-CLOSE-FILL,2016-07-22,2016-07-22,2016-07-27,2016-07-27,1.3402419090270996,1.3743177652359009,0.025425153458704663,3,4403,4406,True,0.581116523042338,2669
NVDA,A-NOK30-CLOSE-FILL,2016-07-29,2016-07-29,2016-08-01,2016-08-01,1.3998135328292847,1.3907427787780762,-0.006479973109614678,1,4408,4409,True,0.5443654062149008,2671
NVDA,A-NOK30-CLOSE-FILL,2016-08-11,2016-08-11,2016-08-17,2016-08-17,1.463552474975586,1.4990991353988647,0.024287930245802558,4,4417,4421,True,0.5873313343328336,2668
NVDA,A-NOK30-CLOSE-FILL,2016-08-23,2016-08-23,2016-08-24,2016-08-24,1.545088291168213,1.5212647914886475,-0.015418859760792603,1,4425,4426,True,0.5443654062149008,2671
NVDA,A-NOK30-CLOSE-FILL,2016-11-11,2016-11-11,2016-11-29,2016-11-29,2.160569190979004,2.2936763763427734,0.06160746247772586,11,4482,4493,True,0.6204434423149192,2661
NVDA,A-NOK30-CLOSE-FILL,2017-03-30,2017-03-30,2017-04-04,2017-04-04,2.69431471824646,2.482020378112793,-0.07879344558227197,3,4576,4579,True,0.581116523042338,2669
NVDA,A-NOK30-CLOSE-FILL,2017-05-10,2017-05-10,2017-05-25,2017-05-25,2.9871439933776855,3.408668041229248,0.14111273135344504,11,4604,4615,True,0.6204434423149192,2661
NVDA,A-NOK30-CLOSE-FILL,2017-05-30,2017-05-30,2017-06-01,2017-06-01,3.5716323852539062,3.5590577125549316,-0.0035207074364347335,2,4617,4619,True,0.5655430711610487,2670
NVDA,A-NOK30-CLOSE-FILL,2017-06-05,2017-06-05,2017-06-09,2017-06-09,3.649044990539551,3.6882455348968506,0.010742685951784736,4,4621,4625,True,0.5873313343328336,2668
NVDA,A-NOK30-CLOSE-FILL,2017-09-12,2017-09-12,2017-09-21,2017-09-21,4.1852545738220215,4.460389137268066,0.0657390270037479,7,4690,4697,True,0.5984990619136961,2665
NVDA,A-NOK30-CLOSE-FILL,2018-01-03,2018-01-03,2018-01-16,2018-01-16,5.246500015258789,5.435153484344482,0.03595796598437406,8,4768,4776,True,0.5998498498498499,2664
NVDA,A-NOK30-CLOSE-FILL,2018-01-19,2018-01-19,2018-01-24,2018-01-24,5.682081699371338,5.8225860595703125,0.024727620550496487,3,4779,4782,True,0.581116523042338,2669
