symbol,arm,signal_date,entry_date,exit_signal_date,exit_date,entry_price,exit_price,ret,hold_bars,entry_bar,exit_bar,closed,base_rate,base_n
NVDA,A-NOMACD,2000-03-31,2000-04-03,2000-04-12,2000-04-13,0.1597140124304324,0.15154668920382708,-0.051137173891757426,8,302,310,True,0.5666716218225063,6727
NVDA,A-NOMACD,2000-12-01,2000-12-04,2000-12-07,2000-12-08,0.17086281049326998,0.17050477555625865,-0.002095452696685207,4,472,476,True,0.5449413162977269,6731
NVDA,A-NOMACD,2000-12-26,2000-12-27,2001-01-02,2001-01-03,0.12686531139316184,0.11064891143042746,-0.12782375091075104,4,488,492,True,0.5449413162977269,6731
NVDA,A-NOMACD,2001-07-13,2001-07-16,2001-07-16,2001-07-17,0.30543020946886174,0.2792938062051685,-0.08557242359602868,1,625,626,True,0.5246510246510246,6734
NVDA,A-NOMACD,2001-07-17,2001-07-18,2001-07-23,2001-07-24,0.29280069561091865,0.26216255534329963,-0.10463820860703077,4,627,631,True,0.5449413162977269,6731
NVDA,A-NOMACD,2001-07-25,2001-07-26,2001-08-08,2001-08-09,0.27093785273525534,0.3275595399213129,0.20898404048911168,10,633,643,True,0.5745724907063197,6725
NVDA,A-NOMACD,2001-09-24,2001-09-25,2001-09-26,2001-09-27,0.22961621055203227,0.21130183158838634,-0.07976082751133029,2,671,673,True,0.5328976682013961,6733
NVDA,A-NOMACD,2001-09-28,2001-10-01,2001-10-01,2001-10-02,0.20947035931880612,0.19153786166219472,-0.08560875970675541,1,675,676,True,0.5246510246510246,6734
NVDA,A-NOMACD,2002-02-26,2002-02-27,2002-02-28,2002-03-01,0.42924261024619587,0.3929956591664681,-0.08444397227697875,2,777,779,True,0.5328976682013961,6733
NVDA,A-NOMACD,2002-04-01,2002-04-02,2002-04-09,2002-04-10,0.32294343419940025,0.3135571709812366,-0.029064728445193144,6,800,806,True,0.5556546292168227,6729
NVDA,A-NOMACD,2002-04-10,2002-04-11,2002-04-11,2002-04-12,0.2915030214851359,0.28723030017353834,-0.014657554113261306,1,807,808,True,0.5246510246510246,6734
NVDA,A-NOMACD,2002-04-15,2002-04-16,2002-04-19,2002-04-22,0.30424719218972196,0.27860702663968245,-0.08427412383168631,4,810,814,True,0.5449413162977269,6731
NVDA,A-NOMACD,2002-04-29,2002-04-30,2002-05-06,2002-05-07,0.27677550725215455,0.24571719928614744,-0.11221479918637323,5,820,825,True,0.5530460624071323,6730
NVDA,A-NOMACD,2002-06-06,2002-06-07,2002-06-11,2002-06-12,0.2286245034494009,0.22786072499716217,-0.0033407549965779326,3,847,850,True,0.5372846108140226,6732
NVDA,A-NOMACD,2002-06-17,2002-06-18,2002-06-19,2002-06-20,0.21427790465642219,0.1823806723746717,-0.14885917581140806,2,854,856,True,0.5328976682013961,6733
NVDA,A-NOMACD,2002-07-03,2002-07-05,2002-07-17,2002-07-18,0.1426989855780299,0.14628584466202335,0.0251358415020555,9,866,875,True,0.5721082366934285,6726
NVDA,A-NOMACD,2002-07-30,2002-07-31,2002-07-31,2002-08-01,0.09019816388040908,0.08516174813687527,-0.0558372313455453,1,884,885,True,0.5246510246510246,6734
NVDA,A-NOMACD,2002-08-08,2002-08-09,2002-08-26,2002-08-27,0.06997637527320509,0.08989323134264172,0.28462257428562565,12,891,903,True,0.5799494273389856,6723
NVDA,A-NOMACD,2002-10-01,2002-10-02,2002-10-04,2002-10-07,0.06936560408024052,0.06127707944477803,-0.11660713898066644,3,928,931,True,0.5372846108140226,6732
NVDA,A-NOMACD,2002-12-16,2002-12-17,2002-12-18,2002-12-19,0.10889438949173781,0.09691314468961643,-0.11002628196038,2,981,983,True,0.5328976682013961,6733
NVDA,A-NOMACD,2002-12-23,2002-12-24,2002-12-24,2002-12-26,0.09905042841704316,0.09813471330494096,-0.009244938429207594,1,986,987,True,0.5246510246510246,6734
NVDA,A-NOMACD,2003-01-02,2003-01-03,2003-01-10,2003-01-13,0.0942429207973235,0.09798176584204633,0.03967242327690057,6,992,998,True,0.5556546292168227,6729
NVDA,A-NOMACD,2003-01-28,2003-01-29,2003-02-07,2003-02-10,0.07707323444270238,0.07440202070453904,-0.03465812428242088,8,1009,1017,True,0.5666716218225063,6727
