date,coint|MN|free,coint|MN|actual,coint|MN|worst,coint|L1|free,coint|L1|actual,coint|L1|worst,coint|L2|free,coint|L2|actual,coint|L2|worst,dist|MN|free,dist|MN|actual,dist|MN|worst,dist|L1|free,dist|L1|actual,dist|L1|worst,dist|L2|free,dist|L2|actual,dist|L2|worst
2011-01-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-01-04,0.00012024893606750742,-0.00019975106393249257,-0.0002997510639324925,-0.005000683691214325,-0.006600683691214325,-0.007100683691214325,-0.0019251581229370984,-0.0022451581229370986,-0.002345158122937099,0.0,0.0,0.0,0.00016073065690979104,-0.001439269343090208,-0.0019392693430902077,0.0,0.0,0.0
2011-01-05,-0.0008596497520134028,-0.0010996497520134028,-0.0011746497520134028,0.003594962203955615,0.0032749622039556147,0.0031749622039556153,-6.347156942331234e-05,-0.0003034715694233124,-0.00037847156942331207,0.0,0.0,0.0,0.00028551428493790997,0.00028551428493790997,0.00028551428493790997,0.0,0.0,0.0
2011-01-06,0.0018505715807986905,0.0018505715807986905,0.0018505715807986905,0.00015062041229901846,0.00015062041229901846,0.00015062041229901846,0.0010921078959615304,0.0010921078959615304,0.0010921078959615304,0.0,0.0,0.0,-0.004431657414017204,-0.004431657414017204,-0.004431657414017204,0.0,0.0,0.0
2011-01-07,0.00014789647782812443,6.789647782812444e-05,4.2896477828124436e-05,-0.002417489339318296,-0.002577489339318296,-0.002627489339318296,-4.321110759727409e-05,-0.00012321110759727413,-0.00014821110759727406,0.0,0.0,0.0,-0.0028512082609728926,-0.0028512082609728926,-0.0028512082609728926,0.0,0.0,0.0
2011-01-10,0.0002080995790774448,0.0001280995790774448,0.00010309957907744483,-0.0005019917759452097,-0.0006619917759452098,-0.0007119917759452097,0.0005727070717692684,0.0004927070717692684,0.0004677070717692684,0.0,0.0,0.0,-0.006041405291460633,-0.006041405291460633,-0.006041405291460633,0.0,0.0,0.0
2011-01-11,0.0018683785828494698,0.0018683785828494698,0.0018683785828494698,0.003627579988814006,0.003627579988814006,0.003627579988814006,0.0022510094476789868,0.0022510094476789868,0.0022510094476789868,0.00016756305758819923,8.756305758819923e-05,6.256305758819923e-05,0.002945385834880426,0.002785385834880426,0.0027353858348804264,8.848473943025015e-05,8.484739430250144e-06,-1.6515260569749846e-05
2011-01-12,-0.00130995300018944,-0.00130995300018944,-0.00130995300018944,0.01337536002229912,0.01337536002229912,0.01337536002229912,0.0036019931926216885,0.0036019931926216885,0.0036019931926216885,0.0005126038605100913,0.0005126038605100913,0.0005126038605100913,0.00893382475594003,0.00893382475594003,0.00893382475594003,0.0007065211152817441,0.0007065211152817441,0.0007065211152817441
2011-01-13,-0.002021511748452215,-0.002101511748452215,-0.0021265117484522153,-0.0031435638213433816,-0.003303563821343382,-0.0033535638213433813,-0.002623820086931394,-0.0027038200869313944,-0.0027288200869313942,-7.3192274777642e-05,-7.3192274777642e-05,-7.3192274777642e-05,-0.0005382801375614643,-0.0005382801375614643,-0.0005382801375614643,-0.0003483331488775887,-0.0003483331488775887,-0.0003483331488775887
2011-01-14,0.000633120815218427,0.000553120815218427,0.000528120815218427,0.008436663267655225,0.008276663267655224,0.008226663267655226,0.0044501005856181055,0.004370100585618105,0.004345100585618105,6.213305828454974e-05,-1.7866941715450257e-05,-4.2866941715450235e-05,0.0045856566431737135,0.004425656643173713,0.004375656643173713,-0.0009822981975820045,-0.0010622981975820045,-0.0010872981975820044
2011-01-18,-0.00020881277107334396,-0.00028881277107334395,-0.0003138127710733439,0.00458841118734774,0.004428411187347741,0.004378411187347741,0.0026929707495107645,0.0026129707495107647,0.002587970749510765,-0.0005098123789291003,-0.0005098123789291003,-0.0005098123789291003,0.001431408231654202,0.001431408231654202,0.001431408231654202,0.0007957858135312412,0.0007957858135312412,0.0007957858135312412
2011-01-19,0.0007971850416963217,0.0007971850416963217,0.0007971850416963217,-0.011432167628467615,-0.011432167628467615,-0.011432167628467615,-0.00547392807862977,-0.00547392807862977,-0.00547392807862977,2.424375335180473e-05,2.424375335180473e-05,2.424375335180473e-05,-0.0049658507060029115,-0.0049658507060029115,-0.0049658507060029115,-0.0004331114954277071,-0.0004331114954277071,-0.0004331114954277071
2011-01-20,0.001307711756722299,0.001227711756722299,0.001202711756722299,0.001662064751949305,0.0015020647519493047,0.0014520647519493048,-0.00010030216713233787,-0.00018030216713233789,-0.00020530216713233784,-0.00015717241274667003,-0.00023717241274667002,-0.00026217241274667004,0.003931949424376052,0.003771949424376052,0.0037219494243760525,0.001404640402113122,0.001324640402113122,0.0012996404021131222
2011-01-21,0.003794213388449963,0.003794213388449963,0.003794213388449963,0.010357422922116883,0.010357422922116883,0.010357422922116883,0.00816461618371253,0.00816461618371253,0.00816461618371253,-0.00022432307540793116,-0.0003043230754079312,-0.00032932307540793117,0.0024016314337225063,0.0022416314337225063,0.002191631433722506,-0.00046617911089071317,-0.0005461791108907132,-0.0005711791108907132
2011-01-24,0.0006810563756300319,0.000601056375630032,0.0005760563756300321,0.00413769790440216,0.00413769790440216,0.00413769790440216,0.0022023507809580288,0.0021223507809580286,0.002097350780958029,-4.076665468958629e-05,-0.00020076665468958627,-0.00025076665468958627,0.004450283668837674,0.004290283668837673,0.004240283668837674,0.0008541999314792936,0.0006941999314792936,0.0006441999314792937
2011-01-25,0.002167042231161742,0.002087042231161742,0.002062042231161742,0.003850787925580823,0.003850787925580823,0.003850787925580823,0.004198844151605041,0.004118844151605041,0.004093844151605041,-0.00028092561333856734,-0.00028092561333856734,-0.00028092561333856734,0.0018075240016824589,0.0018075240016824589,0.0018075240016824589,0.00072581475691329,0.00072581475691329,0.00072581475691329
2011-01-26,-0.003556413071453693,-0.003556413071453693,-0.003556413071453693,0.0012968809334825582,0.0012968809334825582,0.0012968809334825582,-0.0002336605249480095,-0.0002336605249480095,-0.0002336605249480095,-0.000304123072902765,-0.000304123072902765,-0.000304123072902765,0.0012177593224251548,0.0012177593224251548,0.0012177593224251548,-0.00030335681755010445,-0.00030335681755010445,-0.00030335681755010445
2011-01-27,0.0019330760284231364,0.0018530760284231362,0.0018280760284231363,0.009284355240079778,0.009284355240079778,0.009284355240079778,0.0069455005542026545,0.006865500554202655,0.006840500554202655,-0.00016662894722393461,-0.00016662894722393461,-0.00016662894722393461,0.0035370276259558907,0.0035370276259558907,0.0035370276259558907,0.0004104262730500463,0.0004104262730500463,0.0004104262730500463
2011-01-28,0.0017710194496785043,0.0017710194496785043,0.0017710194496785043,-0.012079364839162027,-0.012079364839162027,-0.012079364839162027,-0.007391216684953783,-0.007391216684953783,-0.007391216684953783,0.0008357733261650846,0.0008357733261650846,0.0008357733261650846,-0.013629083771284106,-0.013629083771284106,-0.013629083771284106,-0.0029223167447845035,-0.0029223167447845035,-0.0029223167447845035
2011-01-31,-0.0008485676706400213,-0.0010085676706400215,-0.0010585676706400212,0.009609015395643655,0.009449015395643655,0.009399015395643657,0.00606521449764238,0.005905214497642379,0.005855214497642379,-0.0002180830994378352,-0.00029808309943783523,-0.0003230830994378351,0.001721025459658565,0.0015610254596585649,0.0015110254596585652,0.0005720413391833989,0.000492041339183399,0.000467041339183399
2011-02-01,0.0006653505785883168,0.0004253505785883167,0.00035035057858831705,0.014141579825803718,0.01398157982580372,0.01393157982580372,0.0077554162174615195,0.00751541621746152,0.007440416217461519,-0.0007558960156790695,-0.0009158960156790696,-0.0009658960156790694,0.01279145520622732,0.01279145520622732,0.01279145520622732,0.003157014441636563,0.002997014441636563,0.0029470144416365632
2011-02-02,0.0002106616195278771,0.0001306616195278771,0.00010566161952787711,-0.003552754332095548,-0.003552754332095548,-0.003552754332095548,-0.001780512345759383,-0.0018605123457593829,-0.001885512345759383,0.00039631088364521503,0.00031631088364521504,0.0002913108836452151,-0.001135972073646696,-0.001135972073646696,-0.001135972073646696,-0.0008082811413128721,-0.0008882811413128721,-0.0009132811413128719
2011-02-03,0.00022118600808166132,0.0001411860080816613,0.00011618600808166145,0.002499148919948402,0.002499148919948402,0.002499148919948402,0.0022301314337229926,0.0021501314337229924,0.002125131433722993,0.0011851241717139027,0.0011851241717139027,0.0011851241717139027,0.006379672797240399,0.006379672797240399,0.006379672797240399,0.0017685573357537287,0.0017685573357537287,0.0017685573357537287
2011-02-04,-0.0009225324921281642,-0.0010825324921281642,-0.001132532492128164,-6.599364556492127e-07,-6.599364556492127e-07,-6.599364556492127e-07,-0.0007888508159152486,-0.0009488508159152484,-0.0009988508159152483,0.0005004641417938688,0.00034046414179386876,0.00029046414179386884,-0.0035613808216391927,-0.003721380821639193,-0.0037713808216391933,-0.0006393639690647545,-0.0007993639690647546,-0.0008493639690647546
2011-02-07,-0.0006382626177455746,-0.0007182626177455747,-0.0007432626177455746,0.004210894098736451,0.004210894098736451,0.004210894098736451,0.0011340413902571345,0.0010540413902571345,0.0010290413902571346,-0.0008299957806969738,-0.0009099957806969738,-0.0009349957806969736,0.00492570329480701,0.00492570329480701,0.00492570329480701,0.0007832611036027171,0.0007032611036027171,0.0006782611036027171
2011-02-08,0.0010162355767023485,0.0009362355767023484,0.0009112355767023486,0.0044772973681732105,0.0044772973681732105,0.0044772973681732105,0.0016837313723568725,0.0016037313723568723,0.0015787313723568727,0.00022819462219433873,0.00014819462219433873,0.00012319462219433872,0.004540305729935834,0.004380305729935833,0.0043303057299358344,0.0008930166860024402,0.0008130166860024401,0.0007880166860024403
2011-02-09,0.0006649786503063832,0.0005849786503063831,0.0005599786503063832,-0.00034255928615215534,-0.00034255928615215534,-0.00034255928615215534,0.0008064753919675649,0.0007264753919675648,0.000701475391967565,0.00035624454320732355,0.00035624454320732355,0.00035624454320732355,0.0006467934970382727,0.0006467934970382727,0.0006467934970382727,-0.00019803389478195154,-0.00019803389478195154,-0.00019803389478195154
2011-02-10,-9.908744472122977e-06,-0.00016990874447212297,-0.00021990874447212291,0.0011366610546596268,0.0011366610546596268,0.0011366610546596268,0.0015834769437342911,0.0014234769437342914,0.0013734769437342912,-0.00034164207189454345,-0.00034164207189454345,-0.00034164207189454345,-0.000312112995439906,-0.000312112995439906,-0.000312112995439906,-0.0005324603220280777,-0.0005324603220280777,-0.0005324603220280777
2011-02-11,-0.0006366184292039584,-0.0007166184292039586,-0.0007416184292039586,0.012590573576994696,0.012590573576994696,0.012590573576994696,0.0021317205264466065,0.0020517205264466063,0.002026720526446607,0.0006850332272562876,0.0006850332272562876,0.0006850332272562876,0.002604723296454908,0.002604723296454908,0.002604723296454908,0.0004989996025818566,0.0004989996025818566,0.0004989996025818566
2011-02-14,0.0016203141292773031,0.0015403141292773031,0.001515314129277303,-0.0025222358318175266,-0.0026822358318175266,-0.0027322358318175263,-0.0007048024781412865,-0.0007848024781412866,-0.0008098024781412864,-0.000946764839144823,-0.001026764839144823,-0.001051764839144823,-0.005320121686015783,-0.005480121686015783,-0.005530121686015783,-0.002516438619554828,-0.0025964386195548284,-0.0026214386195548287
2011-02-15,0.00025872246613316,0.00025872246613316,0.00025872246613316,2.455742973986874e-05,2.455742973986874e-05,2.455742973986874e-05,-0.0004405123261488952,-0.0004405123261488952,-0.0004405123261488952,0.001288240249872913,0.001208240249872913,0.001183240249872913,-0.00228583718475433,-0.00228583718475433,-0.00228583718475433,0.00044144090550964353,0.0003614409055096435,0.0003364409055096436
2011-02-16,-0.0008909579466143791,-0.0008909579466143791,-0.0008909579466143791,0.004125746883587555,0.004125746883587555,0.004125746883587555,0.0009385603613731863,0.0009385603613731863,0.0009385603613731863,9.677553546981466e-05,9.677553546981466e-05,9.677553546981466e-05,0.004015674245622191,0.004015674245622191,0.004015674245622191,0.0009130688516224672,0.0009130688516224672,0.0009130688516224672
2011-02-17,-1.7744689088705633e-05,-1.7744689088705633e-05,-1.7744689088705633e-05,0.002034435373672344,0.002034435373672344,0.002034435373672344,0.0026664763854060357,0.0026664763854060357,0.0026664763854060357,-2.4460451631719283e-05,-2.4460451631719283e-05,-2.4460451631719283e-05,0.002813514163517561,0.002813514163517561,0.002813514163517561,0.0004389924777396248,0.0004389924777396248,0.0004389924777396248
2011-02-18,0.0008651445358952986,0.0008651445358952986,0.0008651445358952986,0.003256345314550768,0.003256345314550768,0.003256345314550768,0.0004910048437324511,0.0004910048437324511,0.0004910048437324511,-0.0003086031075565709,-0.0003086031075565709,-0.0003086031075565709,0.0032385047147482416,0.0032385047147482416,0.0032385047147482416,0.0004745033619110828,0.0004745033619110828,0.0004745033619110828
2011-02-22,0.0004689907342074612,0.0004689907342074612,0.0004689907342074612,-0.017855882386469797,-0.017855882386469797,-0.017855882386469797,-0.005425952721178057,-0.005425952721178057,-0.005425952721178057,0.000616867760648171,0.000616867760648171,0.000616867760648171,-0.014688197739893771,-0.014688197739893771,-0.014688197739893771,-0.005148279037466635,-0.005148279037466635,-0.005148279037466635
2011-02-23,0.0006544572127028386,0.0006544572127028386,0.0006544572127028386,-0.014628074420513299,-0.014628074420513299,-0.014628074420513299,-0.00354996092754154,-0.00354996092754154,-0.00354996092754154,0.0013247227865270383,0.0012447227865270383,0.0012197227865270383,-0.006580012521656386,-0.006740012521656386,-0.006790012521656387,-0.0014164536297469998,-0.0014964536297469998,-0.0015214536297469996
2011-02-24,-0.0006651921456667431,-0.0006651921456667431,-0.0006651921456667431,-0.003093852617143622,-0.003093852617143622,-0.003093852617143622,-0.0010713318916123593,-0.0010713318916123593,-0.0010713318916123593,-0.0002423102243547165,-0.0002423102243547165,-0.0002423102243547165,-0.0017847940075586322,-0.0017847940075586322,-0.0017847940075586322,-0.00045266069343107284,-0.00045266069343107284,-0.00045266069343107284
2011-02-25,-0.00321493054403055,-0.0034549305440305504,-0.0035299305440305503,0.013873481012835498,0.013553481012835497,0.013453481012835496,0.006338361005390087,0.006098361005390086,0.0060233610053900865,-0.0008531111612789744,-0.0009331111612789744,-0.0009581111612789742,0.008163523865275302,0.008163523865275302,0.008163523865275302,0.0004279218803507845,0.00034792188035078446,0.0003229218803507845
2011-02-28,0.0005732187553519619,0.0005732187553519619,0.0005732187553519619,0.002787278399915821,0.002787278399915821,0.002787278399915821,0.0020402932119474694,0.0020402932119474694,0.0020402932119474694,-0.0006076836556542425,-0.0006076836556542425,-0.0006076836556542425,0.006654742568913119,0.006654742568913119,0.006654742568913119,0.0021999848184103164,0.0021999848184103164,0.0021999848184103164
2011-03-01,0.0011591031430905814,0.0011591031430905814,0.0011591031430905814,-0.016426397647467016,-0.016426397647467016,-0.016426397647467016,-0.007546845739109543,-0.007546845739109543,-0.007546845739109543,0.0012659736927778304,0.0012659736927778304,0.0012659736927778304,-0.012241351378917641,-0.012241351378917641,-0.012241351378917641,-0.002079021811310311,-0.002079021811310311,-0.002079021811310311
2011-03-02,0.0006207236251814935,0.0006207236251814935,0.0006207236251814935,0.005104334450673731,0.005104334450673731,0.005104334450673731,0.001974538457599534,0.001974538457599534,0.001974538457599534,0.0010014050079237558,0.0010014050079237558,0.0010014050079237558,0.0037107187579925706,0.0037107187579925706,0.0037107187579925706,0.0022069111624761495,0.0022069111624761495,0.0022069111624761495
2011-03-03,-0.0007032892470891811,-0.0007032892470891811,-0.0007032892470891811,0.016914179102293415,0.016914179102293415,0.016914179102293415,0.008366763149663553,0.008366763149663553,0.008366763149663553,-1.326964723775137e-05,-0.00017326964723775144,-0.0002232696472377513,0.012839893882547988,0.012679893882547987,0.012629893882547987,0.0038190629817870247,0.0036590629817870243,0.003609062981787025
2011-03-04,-0.0018235157329295065,-0.0018235157329295065,-0.0018235157329295065,-0.009113356204306023,-0.009113356204306023,-0.009113356204306023,-0.0037587463884321383,-0.0037587463884321383,-0.0037587463884321383,-8.99455922059339e-05,-0.00016994559220593388,-0.00019494559220593387,-0.006060231969575769,-0.006060231969575769,-0.006060231969575769,-0.002935927885552103,-0.0030159278855521033,-0.0030409278855521036
2011-03-07,0.002051303521865358,0.001971303521865358,0.0019463035218653581,-0.003858066252315673,-0.003858066252315673,-0.003858066252315673,-0.0014283852227408745,-0.0015083852227408742,-0.0015333852227408743,-0.0003246916145303036,-0.0003246916145303036,-0.0003246916145303036,-0.0029691829140213732,-0.0029691829140213732,-0.0029691829140213732,-0.0026011766136741776,-0.0026011766136741776,-0.0026011766136741776
2011-03-08,0.001287052484668133,0.001207052484668133,0.001182052484668133,0.011480329035645592,0.011320329035645591,0.011270329035645591,0.006235300843635794,0.006155300843635794,0.006130300843635794,-0.0004754891335043476,-0.0004754891335043476,-0.0004754891335043476,0.007261228359782384,0.007261228359782384,0.007261228359782384,0.002374903551784857,0.002374903551784857,0.002374903551784857
2011-03-09,-0.001045651904510464,-0.001205651904510464,-0.001255651904510464,-0.0014902310602926793,-0.0016502310602926795,-0.0017002310602926792,-0.003046250746658202,-0.0032062507466582026,-0.003256250746658202,0.0011211137355986779,0.0011211137355986779,0.0011211137355986779,0.004135632932450534,0.004135632932450534,0.004135632932450534,0.001964569139850053,0.001964569139850053,0.001964569139850053
2011-03-10,0.00017727437808019164,0.00017727437808019164,0.00017727437808019164,-0.015154203547752876,-0.015154203547752876,-0.015154203547752876,-0.008074704856405773,-0.008074704856405773,-0.008074704856405773,0.0013393960786994951,0.0012593960786994951,0.0012343960786994953,-0.015618542481568177,-0.015618542481568177,-0.015618542481568177,-0.006633797817963305,-0.006713797817963304,-0.006738797817963304
2011-03-11,0.000583469143376067,0.000583469143376067,0.000583469143376067,0.005156346179902643,0.005156346179902643,0.005156346179902643,0.0025947971660014333,0.0025947971660014333,0.0025947971660014333,-0.0003827334734262305,-0.0003827334734262305,-0.0003827334734262305,0.0033640976099799046,0.0033640976099799046,0.0033640976099799046,0.0005966552200075359,0.0005966552200075359,0.0005966552200075359
2011-03-14,0.0018149113008242956,0.0018149113008242956,0.0018149113008242956,-0.005872444184674553,-0.005872444184674553,-0.005872444184674553,-0.0020205549368936928,-0.0020205549368936928,-0.0020205549368936928,8.149506477053703e-05,1.4950647705369926e-06,-2.350493522946294e-05,-0.007419574497162113,-0.007419574497162113,-0.007419574497162113,-0.0044081771844694025,-0.004488177184469403,-0.004513177184469403
2011-03-15,0.0006138243342280802,0.0006138243342280802,0.0006138243342280802,-0.011378633470018617,-0.011378633470018617,-0.011378633470018617,-0.00559523099681829,-0.00559523099681829,-0.00559523099681829,-0.0005487461801416627,-0.0006287461801416627,-0.0006537461801416625,-0.015188029165694106,-0.015348029165694105,-0.015398029165694105,-0.007355864089847891,-0.007435864089847891,-0.007460864089847891
2011-03-16,-0.00012346546052417474,-0.00020346546052417476,-0.0002284654605241746,-0.013730945987223114,-0.013730945987223114,-0.013730945987223114,-0.006722685900039082,-0.0068026859000390825,-0.006827685900039082,0.0003133702960235324,0.0003133702960235324,0.0003133702960235324,-0.014066080249259944,-0.014066080249259944,-0.014066080249259944,-0.006376671873496364,-0.006376671873496364,-0.006376671873496364
2011-03-17,0.0030075532586000876,0.0030075532586000876,0.0030075532586000876,0.01275233503816059,0.01275233503816059,0.01275233503816059,0.00695936487265959,0.00695936487265959,0.00695936487265959,0.0005908643644841366,0.0005908643644841366,0.0005908643644841366,0.009664251777982252,0.009664251777982252,0.009664251777982252,0.005515240025174206,0.005515240025174206,0.005515240025174206
2011-03-18,-0.0012526017405388445,-0.0012526017405388445,-0.0012526017405388445,0.0028981563934882605,0.0028981563934882605,0.0028981563934882605,0.0018984612905163455,0.0018984612905163455,0.0018984612905163455,0.00020570415921178088,0.00020570415921178088,0.00020570415921178088,0.006508986538299866,0.006508986538299866,0.006508986538299866,0.0020502885768565295,0.0020502885768565295,0.0020502885768565295
2011-03-21,-0.0018256878111499951,-0.0018256878111499951,-0.0018256878111499951,0.008394933098824515,0.008394933098824515,0.008394933098824515,0.006536520973682314,0.006536520973682314,0.006536520973682314,0.0016771893645452728,0.0015171893645452728,0.001467189364545273,0.00995631109458316,0.00995631109458316,0.00995631109458316,0.003026872300110417,0.0028668723001104165,0.002816872300110417
