date,all|MN|free,all|MN|spread,all|L2|free,all|L2|spread,large|MN|free,large|MN|spread,large|L2|free,large|L2|spread,mid|MN|free,mid|MN|spread,mid|L2|free,mid|L2|spread,small|MN|free,small|MN|spread,small|L2|free,small|L2|spread
2011-01-18,-0.0017463375152276639,-0.0019122083292851366,-0.003857278185890983,-0.004034628010314246,-0.0007189133895995709,-0.0007189133895995709,-7.474190649011115e-05,-7.474190649011115e-05,0.000554833325898857,0.00027256276535866594,0.003999280675182276,0.00372872208097477,-0.00254545608135148,-0.002742015426644811,-0.0018709597897950958,-0.0020521782271812317
2011-01-19,0.0010554635790354788,0.0010554635790354788,-0.005137262140024562,-0.005137262140024562,0.0009335362216969151,0.0008076240861345594,-0.0004293336235052403,-0.0005524312693709683,0.001595511553368492,0.001595511553368492,-0.005079846807408151,-0.005079846807408151,-0.0011979243041908034,-0.0011979243041908034,-0.012031510737325413,-0.012031510737325413
2011-01-20,0.00016853035968692476,-1.3496947725203864e-06,-0.0020156547201721996,-0.0021980348510375106,0.0005873187298792825,0.0005873187298792825,0.00037441475855728437,0.00037441475855728437,-0.0012883816439661715,-0.0012883816439661715,-0.003656731004975056,-0.003656731004975056,-0.0036113496221118315,-0.0036113496221118315,-0.009878893335309951,-0.009878893335309951
2011-01-21,0.00042230688187788745,0.0002900825558167775,0.0003228390411988802,0.0001847483012608141,-4.490104908295434e-05,-0.0001771253751440643,-0.0006948918859129461,-0.0008329826258510122,-0.00018024734717401458,-0.00018024734717401458,-0.00032629943159041553,-0.00032629943159041553,0.0019510834394260712,0.0017556835626709344,0.001966769520375422,0.0017833911713203685
2011-01-24,0.0017451917649751042,0.0017451917649751042,0.002224432391724168,0.002224432391724168,0.0011681735182133169,0.001032030418963287,0.0032288438934618413,0.003112596346860505,-0.0005184791910559123,-0.0005184791910559123,-0.0012904088149120253,-0.0012904088149120253,-0.001720420921172558,-0.001907395414966698,-0.003237213875753536,-0.003399262610141291
2011-01-25,-0.0002855149385206757,-0.0002855149385206757,-0.0011932224651609257,-0.0011932224651609257,-0.000711599242783173,-0.000837931833572113,0.0007402740598906554,0.0006120331854677051,0.0008245941238697263,0.000666613483277383,0.003149355811019422,0.002978119716200761,-0.0025298830052441794,-0.0025298830052441794,0.00163284450724685,0.00163284450724685
2011-01-26,-0.0023800067560185516,-0.0023800067560185516,0.0017649190562747997,0.0017649190562747997,-0.0013360061842245196,-0.0013360061842245196,-0.0023553664466320623,-0.0023553664466320623,-0.0029763116202540297,-0.0029763116202540297,-0.00014067969697867944,-0.00014067969697867944,-0.0005973441334508695,-0.0005973441334508695,0.005193380349068249,0.005193380349068249
2011-01-27,-0.0001971239292253235,-0.0008657401956653531,0.0021676913581165523,0.001434149466667233,-0.00028170191882037344,-0.00028170191882037344,0.0017881372586113886,0.0017881372586113886,-0.000351875022943679,-0.0008227910966401832,0.003929819235112963,0.003442360807943285,0.004018021748820761,0.004018021748820761,-0.0017258672471699098,-0.0017258672471699098
2011-01-28,-0.0010822538039169855,-0.0010822538039169855,-0.004560862612903083,-0.004560862612903083,-2.1882068268305744e-05,-0.00014047895931707956,-0.006284064758696434,-0.0064299792290205965,-0.0005678747334197986,-0.000727927310775882,-0.0095863492673466,-0.009743729245400179,-0.000937783872064199,-0.000937783872064199,-0.007122462689006043,-0.007122462689006043
2011-01-31,-0.00035097990693650773,-0.0007636531149940453,0.0027049386970006304,0.002239230057476458,-0.00023975999426047723,-0.0003434595549668644,0.004209535711306045,0.004098727002451449,0.0008797016225898485,0.0007552172307866261,0.0016491556777222694,0.0015184912956933798,0.0002764441575100307,-3.494709697972297e-05,0.0015799159861295598,0.0012192969821620396
2011-02-01,0.002799101817436872,0.002402361594187327,0.012062903733020514,0.011620249312555769,-3.5173204269572933e-06,-0.00047984340371061695,0.008172539185955873,0.007666967392467255,-0.0012066891631693111,-0.0012066891631693111,0.006632113584738331,0.006632113584738331,0.0017888893568847957,0.0017888893568847957,0.010357609725982514,0.010357609725982514
2011-02-02,-0.0015670700669213832,-0.002211475692392643,-0.0036841040547440198,-0.0043378085809815245,0.0007358677993089813,0.0006098451414575133,-0.0013460983405550297,-0.0014705226477099594,-1.808073799438037e-05,-0.00015584091501163596,-0.003148390629894049,-0.003276919720492122,-6.319524192809345e-05,-6.319524192809345e-05,0.0027671316003031465,0.0027671316003031465
2011-02-03,-0.0022455420314217074,-0.0024445659851001188,-0.002414192597654069,-0.0026415283610201528,0.002084309508910273,0.001959459688831557,0.002502970034502128,0.002377203423127322,6.165933509981736e-05,6.165933509981736e-05,0.0027918764390078123,0.0027918764390078123,-7.031820483103247e-05,-7.031820483103247e-05,-0.003924149917275166,-0.003924149917275166
2011-02-04,-0.003806679160266793,-0.004168222639782332,-0.0019367747649872813,-0.002360572640090849,0.00016526839369672696,3.893580290778697e-05,0.0015315883554375687,0.001407164048282639,-0.0007482355122941875,-0.0007482355122941875,-0.0008412559530340924,-0.0008412559530340924,-0.0017484236126728198,-0.0021117694280411445,-0.0013400368305666987,-0.0017055829810741787
2011-02-07,0.0012169794562715331,0.0012169794562715331,0.007806906334786245,0.007806906334786245,0.0007241449031176822,0.0005971529205901152,0.0021637619428524157,0.002039210382384586,-0.0011706304409124346,-0.0011706304409124346,0.0034730525589014793,0.0034730525589014793,-0.0008474376188558286,-0.001023140721514934,0.009251136110061776,0.00907007292408599
2011-02-08,0.001137472343415835,0.001137472343415835,0.0019443219247454013,0.0019443219247454013,-0.0002825064593068805,-0.00040224645309451453,0.00010386729708592446,-1.212675339632152e-05,-0.0002549776175143653,-0.0002549776175143653,8.230806894017895e-05,8.230806894017895e-05,-0.00081501728846268,-0.001160384607016686,-0.0015910197629675827,-0.0019490696566823377
2011-02-09,0.000986779344829003,0.000986779344829003,-0.001315219185834876,-0.001315219185834876,0.0009753589039210142,0.0009753589039210142,0.0004241061261967105,0.0004241061261967105,-0.0001821976833710215,-0.0001821976833710215,-0.001661302942060372,-0.001661302942060372,0.0006716740331575877,0.0006716740331575877,-0.0003447452327575595,-0.0003447452327575595
2011-02-10,-0.0002732500048938241,-0.0002732500048938241,3.127442714525586e-05,3.127442714525586e-05,-0.0005925926469005971,-0.0007260328296823064,0.0023767194255017443,0.0022438292814004465,-0.0016094055453176547,-0.001725375483703382,-0.0015809069639952877,-0.0016817278423988725,-0.0010843762217903423,-0.0010843762217903423,-0.0009302064925455267,-0.0009302064925455267
2011-02-11,0.000829908922686351,0.0007048674323391887,0.007382829070843683,0.007258404763688752,-0.0013090947671433983,-0.0015403071076891615,0.0021228422915825383,0.001887609275573013,-0.0006737693953284025,-0.0008021521544137346,0.006050191187334813,0.00591249602875072,-0.0007145043188583917,-0.0007145043188583917,0.004680873969118249,0.004680873969118249
2011-02-14,-0.0031346970646271566,-0.0031346970646271566,-0.0026680807901130477,-0.0026680807901130477,0.0006902229411253735,0.0005632309585978065,-0.0008546050381978254,-0.0009840374427851296,-0.00165990476988436,-0.00165990476988436,-0.001664250560515762,-0.001664250560515762,-0.001514628162664991,-0.0016971149144133653,-0.002224937619369044,-0.0024268219067038314
2011-02-15,-0.0013775048985595645,-0.0013775048985595645,-0.002416963256420379,-0.002416963256420379,0.0003788356346936722,0.00025219579364997173,-0.0003404098835828151,-0.0004680308921308214,0.0016248162696348933,0.0016248162696348933,0.0015387693558799932,0.0015387693558799932,0.0005746146500352128,0.0005746146500352128,-0.002794946597913639,-0.002794946597913639
2011-02-16,0.0018716243034252234,0.0017229931643685341,0.0011332799159132823,0.0009529704139295221,-0.001045116626783582,-0.001045116626783582,0.0011156628814887938,0.0011156628814887938,0.00016833658573656984,0.00016833658573656984,0.004450082645915671,0.004450082645915671,-0.00013125801035243634,-0.00045559225206823087,0.003939893297141761,0.0035785206091822146
2011-02-17,0.001840749511193418,0.001840749511193418,-0.0022876203336118285,-0.0022876203336118285,0.0009168559465209281,0.0009168559465209281,0.003388755666919779,0.003388755666919779,0.0002983819429785012,0.0002983819429785012,-0.000878540629614899,-0.000878540629614899,-0.000944189703240686,-0.000944189703240686,-0.0026255811634419536,-0.0026255811634419536
2011-02-18,0.0009038545439754797,0.0007333473079896242,0.0003542946511532863,0.000170660157235155,4.521553990029792e-05,-8.537865300159908e-05,0.0010389325974783314,0.0009008418575402654,7.174665186280294e-05,7.174665186280294e-05,0.0028856522408485462,0.0028856522408485462,0.001216014516544059,0.001216014516544059,0.003918898279979388,0.003918898279979388
2011-02-22,0.0031180310682646316,0.0031180310682646316,-0.00547683380626871,-0.00547683380626871,0.0006568674112951339,0.0006568674112951339,-0.008447823758789169,-0.008447823758789169,-0.0002965361245583165,-0.0002965361245583165,-0.008651273957247107,-0.008651273957247107,-0.001604364007620343,-0.001604364007620343,-0.01148721173486097,-0.01148721173486097
2011-02-23,-0.0014569545785401538,-0.0014569545785401538,-0.004722285436347923,-0.004722285436347923,0.00811647339607278,0.00811647339607278,0.010342880133128701,0.010342880133128701,0.0013798780018500045,0.0013798780018500045,-0.002760695517931494,-0.002760695517931494,-0.0006777645695483419,-0.0006777645695483419,-0.006342583691241505,-0.006342583691241505
2011-02-24,0.0009703483147951941,0.0009703483147951941,-0.0018754195014843266,-0.0018754195014843266,-3.0499976575693034e-05,-0.0003960363471163103,-0.0012004164773167293,-0.001620521848200672,0.0003788628516171899,0.00010491227263911933,-0.0018846260054436847,-0.0021566829786659305,-0.0010860990752417116,-0.0010860990752417116,-0.0010299928844386796,-0.0010299928844386796
2011-02-25,-0.00222247939350447,-0.00222247939350447,0.0028305680067025997,0.0028305680067025997,-0.002651068553385641,-0.003044897427422409,0.00654642269295726,0.006203516355020643,-0.0012068794905746472,-0.0012068794905746472,0.0056199575730555675,0.0056199575730555675,0.0025884885639390815,0.0025884885639390815,0.010947790921117789,0.010947790921117789
2011-02-28,-0.000936027837486611,-0.0010963703457810726,-0.002102412044303309,-0.0022770024729891255,0.0004818012408132011,0.0004818012408132011,0.0032484508464071414,0.0032484508464071414,0.00021015852295967752,5.855639804170222e-05,0.0011174844635608804,0.0009601044855073011,-0.0004440984156754979,-0.0006197440404154197,0.0031173209710460116,0.002963675073739057
2011-03-01,0.0037032038321304335,0.0035251131517792106,-0.0031267888816956025,-0.0032994873527581216,0.0012924055622539482,0.0012924055622539482,-0.004859987839179453,-0.004859987839179453,0.0005650161622581612,0.0005650161622581612,-0.0009955174575754899,-0.0009955174575754899,-0.0020535368109330042,-0.0020535368109330042,-0.004997265805832568,-0.004997265805832568
2011-03-02,0.0008203963592956053,0.0008203963592956053,7.356819598308695e-05,7.356819598308695e-05,-0.0007846694816765254,-0.000910581617238881,0.0001586775991484768,3.557995328274883e-05,-0.0005651583304617346,-0.0005651583304617346,-0.0017884341310040407,-0.0017884341310040407,0.00019718766306491274,0.00019718766306491274,3.780922209073445e-05,3.780922209073445e-05
2011-03-03,0.00023568238212921534,0.00023568238212921534,0.0077286180670914865,0.0077286180670914865,-0.0014265169769098751,-0.0014265169769098751,0.007678524033652057,0.007678524033652057,-0.00046826469769287724,-0.0006362361054771037,0.0027592912094319246,0.0025907361232927442,0.0014868104141598725,0.0014868104141598725,0.0074173254611288875,0.0074173254611288875
2011-03-04,0.00164132533098508,0.00164132533098508,-0.002074944257671152,-0.002074944257671152,-0.0018703729248094824,-0.0018703729248094824,-0.006168453189093664,-0.006168453189093664,4.404373760950042e-05,4.404373760950042e-05,-0.0009455938195220059,-0.0009455938195220059,0.0005241717182722733,0.0003692056914037588,-0.004521974572600412,-0.004703192823268987
2011-03-07,0.001308383301334759,0.001176158975273649,-0.0023004307888619957,-0.002438521528800062,0.0003714109419406475,0.00010712436787389657,-0.002907499882882364,-0.003177599821608908,-0.0008105891115753966,-0.0008105891115753966,-0.0016794734060752547,-0.0016794734060752547,-0.0005397470667769411,-0.0005397470667769411,-0.0027944033838557146,-0.0027944033838557146
2011-03-08,-0.001126347861939228,-0.001288867387776356,0.005507917861117667,0.005311455749380184,0.00037726265277870653,0.00037726265277870653,0.005238649438459081,0.005238649438459081,0.00011538857349736032,0.00011538857349736032,0.003925662067889768,0.003925662067889768,-0.0008045329186147726,-0.0008045329186147726,0.00613740515070948,0.00613740515070948
2011-03-09,-0.000967946382079704,-0.000967946382079704,-0.0018625388872658688,-0.0018625388872658688,0.0007369842900870699,0.0004932161098096074,-0.0014548805863450198,-0.001677407440699256,0.0006472421866601658,0.0006472421866601658,0.0006130563582431136,0.0006130563582431136,-0.0020091839361755016,-0.0020091839361755016,-0.005031648742658629,-0.005031648742658629
2011-03-10,0.0005016761008929449,0.0005016761008929449,-0.006050655099325908,-0.006050655099325908,0.0008198217497348253,0.0008198217497348253,-0.0072801874500465266,-0.0072801874500465266,0.00027057287213189395,0.00027057287213189395,-0.002284745729616683,-0.002284745729616683,-0.0013341785653687766,-0.0013341785653687766,-0.00944901317026271,-0.00944901317026271
2011-03-11,-0.002666735535357004,-0.002666735535357004,-0.001898486378172032,-0.001898486378172032,-5.063948570847576e-05,-5.063948570847576e-05,0.001751982425656784,0.001751982425656784,-0.0003452676621449574,-0.0004957519551153326,-0.0008572780181965,-0.0010146579962500796,-0.0017243603255524902,-0.0017243603255524902,-0.0027953661264898733,-0.0027953661264898733
2011-03-14,0.0011784532373006946,0.0011784532373006946,-1.3389909451266834e-06,-1.3389909451266834e-06,-0.00036013526707371626,-0.00036013526707371626,-0.003991289543464932,-0.003991289543464932,0.0007208087486657577,0.0007208087486657577,-0.00028110803281465867,-0.00028110803281465867,0.002560804753900944,0.002378197550780003,-1.611817547207961e-05,-0.00019385856720307467
2011-03-15,0.0022505903957120627,0.0022505903957120627,-0.0008379963150363489,-0.0008379963150363489,0.0004885335652417249,0.00035793937233982796,-0.00417380161872154,-0.004311892358659606,0.0002407950877697129,7.648221034261526e-05,-0.0015531508878641298,-0.0017243966646647458,0.0014822071534771664,0.0014822071534771664,-0.0027021981132032804,-0.0027021981132032804
2011-03-16,0.0015117283290896123,0.0015117283290896123,-0.0025551104688060324,-0.0025551104688060324,-5.980217813183475e-05,-5.980217813183475e-05,-0.004822368651137965,-0.004822368651137965,0.0008899733841011865,0.0008899733841011865,-0.0008376555567619459,-0.0008376555567619459,0.001280610686681044,0.001280610686681044,-0.005462181151991335,-0.005462181151991335
2011-03-17,-0.003162329192356067,-0.003162329192356067,-0.0009332258810955119,-0.0009332258810955119,0.0025499801682381806,0.0025499801682381806,0.006317055247876346,0.006317055247876346,0.0002321523465236397,0.0002321523465236397,0.0016043693442121753,0.0016043693442121753,0.0019600687888168015,0.0019600687888168015,-0.000397308970413629,-0.000397308970413629
2011-03-18,-0.0026300280657521546,-0.0026300280657521546,-0.0020135991666281605,-0.0020135991666281605,-0.0007764939788418718,-0.0007764939788418718,0.0022597558513596403,0.0022597558513596403,-0.00019607525693228213,-0.00019607525693228213,0.0023082166047740382,0.0023082166047740382,-0.002028824827632314,-0.002028824827632314,0.007222730334063759,0.007222730334063759
2011-03-21,0.0014854373503904034,0.0014854373503904034,0.005648963246141114,0.005648963246141114,-0.0007807885232950784,-0.0007807885232950784,0.006651645131095197,0.006651645131095197,-0.00023975280298807466,-0.00023975280298807466,0.0022082728044608203,0.0022082728044608203,-0.00030136577432303966,-0.00030136577432303966,0.0022080230218092635,0.0022080230218092635
2011-03-22,0.0012267961732819576,0.0012267961732819576,-0.00033413627305877157,-0.00033413627305877157,0.0003752038046373446,0.0002488712138484046,-0.0020983114930753386,-0.0022227358002302683,0.0006552999513173646,0.0004902607267593152,-0.0010056140008402714,-0.0011783124719027907,-0.00037225286164904725,-0.00037225286164904725,0.0009198935911492179,0.0009198935911492179
2011-03-23,0.0004010748004437792,0.0004010748004437792,-0.0019274757258562925,-0.0019274757258562925,0.0005565426242167909,0.0005565426242167909,0.0022182530809981504,0.0022182530809981504,0.0001892436667926739,5.3375506259149914e-05,-0.0023489455198287047,-0.002462571024100865,-0.0031099329305314615,-0.0031099329305314615,-0.003601230951881573,-0.003601230951881573
2011-03-24,9.417274837527911e-05,9.417274837527911e-05,-0.00013019271962039225,-0.00013019271962039225,-0.000343618051866329,-0.000343618051866329,0.0048672067907506,0.0048672067907506,0.000133806183984575,0.000133806183984575,0.00018573081652772382,0.00018573081652772382,-5.666570671270521e-05,-5.666570671270521e-05,-0.00016356723876383427,-0.00016356723876383427
2011-03-25,-0.0005682834082104931,-0.0005682834082104931,0.0016011698867874403,0.0016011698867874403,-0.0024399082759029717,-0.0024399082759029717,0.00022930748608190887,0.00022930748608190887,-0.001783775673809479,-0.001783775673809479,0.0006453207439218511,0.0006453207439218511,-0.0006820128123547819,-0.0006820128123547819,0.003004283997715085,0.003004283997715085
2011-03-28,-0.0003920401254611239,-0.0003920401254611239,-0.0012674979372481686,-0.0012674979372481686,-0.0001328124593118013,-0.0001328124593118013,-0.0013298215930551249,-0.0013298215930551249,0.0005555836989287078,0.0005555836989287078,-0.0009220252381507476,-0.0009220252381507476,0.002283094974419725,0.002283094974419725,-0.002121363067646076,-0.002121363067646076
2011-03-29,0.000178264704666542,0.000178264704666542,0.002278387039857455,0.002278387039857455,-0.00010660454330270186,-0.00010660454330270186,0.0023270326202198322,0.0023270326202198322,-0.0004988634357921795,-0.0004988634357921795,0.0014657457539163365,0.0014657457539163365,0.0006673417191288,0.0004856935012313969,0.0021501498940968535,0.0019587294230746536
2011-03-30,-0.0003630523470228381,-0.0003630523470228381,0.0027781064657834142,0.0027781064657834142,-0.0003911223426587396,-0.0003911223426587396,0.0031028748115772163,0.0031028748115772163,0.00010830534308806095,0.00010830534308806095,0.0021722614345356605,0.0021722614345356605,7.217077262118565e-05,7.217077262118565e-05,0.0031484381535041685,0.0031484381535041685
2011-03-31,0.0004353423734317713,0.0004353423734317713,0.001720272000414802,0.001720272000414802,-0.0012681016912313935,-0.0012681016912313935,-0.0003666303056832465,-0.0003666303056832465,0.00044899798054353626,0.00044899798054353626,0.0015020731519183816,0.0015020731519183816,7.179464886065411e-05,-8.217134559796845e-05,-0.00027093233567809794,-0.00042362537421553753
2011-04-01,0.0013680065264894236,0.0013680065264894236,0.006521469844165051,0.006521469844165051,0.00046515900715205785,0.00019800498151840065,0.0026275554714967897,0.0023856277363588233,-0.0003717058082962077,-0.0003717058082962077,0.0021137283626062485,0.0021137283626062485,0.0014485072242397645,0.0014485072242397645,0.009764020437153275,0.009764020437153275
2011-04-04,0.0028252402247691518,0.0028252402247691518,0.004571489936751804,0.004571489936751804,0.00030836821928031943,0.00018137623675275235,-0.00026680166620016155,-0.0003962340707874658,0.0001491954481921104,0.0001491954481921104,0.0009113002360303935,0.0009113002360303935,0.0011267628169954497,0.0011267628169954497,0.004055746185927406,0.004055746185927406
2011-04-05,0.0006790399666940034,0.0006790399666940034,-0.0016265557193475611,-0.0016265557193475611,-0.000682736672845885,-0.0008013335638946588,-0.0005569937909342792,-0.0006482731027076646,0.0012822872109000544,0.0012822872109000544,0.0003364519593654913,0.0003364519593654913,-0.001189417762365763,-0.001189417762365763,0.0018115967376372722,0.0018115967376372722
2011-04-06,-0.00034155094615134497,-0.00034155094615134497,0.0028857365707261663,0.0028857365707261663,0.0017906513211776859,0.0017906513211776859,0.0023333559687195695,0.0023333559687195695,-0.00013768634588597894,-0.00013768634588597894,0.0025961024705100865,0.0025961024705100865,-0.00046549799695377034,-0.00046549799695377034,0.004833352554477382,0.004833352554477382
2011-04-07,-0.0006371450936273754,-0.0006371450936273754,-0.004554722055513344,-0.004554722055513344,0.0016853120075739358,0.0015655720137863018,-0.0003489488785125283,-0.0004649429289947743,-0.0005412424258075977,-0.0005412424258075977,-0.0017803731422962432,-0.0017803731422962432,-0.0007619387666055078,-0.0007619387666055078,-0.0032096990005643865,-0.0032096990005643865
2011-04-08,-0.00044521632593962356,-0.00044521632593962356,-0.004172420097772423,-0.004172420097772423,-0.0005832494929857768,-0.0008293220775623508,-0.0031432645737452304,-0.0033911748179931826,0.0007441044938682695,0.0007441044938682695,-0.0017982958516155,-0.0017982958516155,-0.0013947341642792266,-0.0013947341642792266,-0.005897034759195635,-0.005897034759195635
2011-04-11,-0.0012799371557936396,-0.0012799371557936396,-0.0024018952982387265,-0.0024018952982387265,0.00032118244319588596,0.00032118244319588596,-0.0013713152186056953,-0.0013713152186056953,-0.0009760761887804171,-0.0009760761887804171,-0.0031493034493183967,-0.0031493034493183967,-0.0009679138465600229,-0.0011218798410186455,-0.0019774980302383616,-0.002130191068775801
2011-04-12,-0.0019351005685840888,-0.0019351005685840888,-0.004945179374186643,-0.004945179374186643,0.0007710917687394764,0.0007710917687394764,-0.0035061940442938757,-0.0035061940442938757,-0.0005594897406433624,-0.0005594897406433624,-0.0024534668956104565,-0.0024534668956104565,0.00020998694936931185,0.00020998694936931185,-0.0042314647222173206,-0.0042314647222173206
2011-04-13,0.0010287831014135994,0.0010287831014135994,-0.001840169233660005,-0.001840169233660005,0.0004752542515340241,0.0004752542515340241,0.0012093866067480307,0.0012093866067480307,-0.0005384231006949431,-0.0005384231006949431,-0.0038613509965184367,-0.0038613509965184367,0.0012119640666598125,0.0012119640666598125,0.0005749056953346821,0.0005749056953346821
2011-04-14,0.0007598812780731157,0.0007598812780731157,0.00249864123778864,0.00249864123778864,-0.00021640823358062277,-0.00021640823358062277,0.0018697009055867575,0.0018697009055867575,-0.0001397859797202583,-0.0003047489176360177,0.002925494246485627,0.0027580301029479443,0.0001312227841186231,0.0001312227841186231,0.0018527734963387165,0.0018527734963387165
2011-04-15,0.0007628227390337027,0.0007628227390337027,0.003085055407702153,0.003085055407702153,-0.00037262689529157236,-0.00037262689529157236,0.002203526166402625,0.002203526166402625,0.00017662558741061708,0.00017662558741061708,0.001870222261679899,0.001870222261679899,0.0010084155234795834,0.0010084155234795834,0.0021179829023570016,0.0021179829023570016
2011-04-18,0.0012272744270979629,0.0010430260326117387,-0.0026678008651348285,-0.002828876249652058,0.0010848596762219915,0.0010848596762219915,-0.004985335624153963,-0.004985335624153963,0.0006192754475007917,0.0006192754475007917,-0.0038304875609084634,-0.0038304875609084634,-0.0018137567396896731,-0.0018137567396896731,-0.005359798534477367,-0.005359798534477367
2011-04-19,0.001444852622230547,0.001444852622230547,0.000259990830998641,0.000259990830998641,0.0011154741954535225,0.0009968773044047485,0.004335925069255514,0.004244645757482129,0.0003183942783335003,0.0003183942783335003,-0.0015720937755874353,-0.0015720937755874353,-0.0005067385218116033,-0.0005067385218116033,-0.0026032028671930997,-0.0026032028671930997
2011-04-20,0.0008953732371597023,0.0008953732371597023,0.0029414833184070567,0.0029414833184070567,-1.3224995283278584e-05,-1.3224995283278584e-05,0.005406917431867553,0.005406917431867553,0.0013418861398182935,0.0011837062559030423,0.0035798240548504945,0.0034178560907116755,-0.0009857046360301658,-0.0011726791298243059,0.001956783515172511,0.0017947347807847562
2011-04-21,0.0008046104233866286,0.0006508070281362286,0.0032301044698960836,0.003052754645472821,-0.0011650943075456582,-0.0011650943075456582,0.0017374355790457318,0.0017374355790457318,-0.002281826137751411,-0.002281826137751411,0.0028994074803966987,0.0028994074803966987,0.0014646400242934148,0.0013135559432272865,0.0029464196675266173,0.002799490455774166
2011-04-25,0.0015037853803876872,0.0013357862081916914,0.0013492236132334689,0.0011418022087782496,-0.0006045513267447539,-0.0008468652761933844,-0.0010264231564176662,-0.0012442036945616085,0.0009462101786642779,0.0008103420181307539,-0.0001566270082591137,-0.0002702525125312744,0.0010170084119681567,0.0010170084119681567,0.0020964507054414437,0.0020964507054414437
2011-04-26,0.00011992834580739908,-4.259118002972878e-05,0.006207122099696333,0.00607854515975956,-0.00033009687626814885,-0.00033009687626814885,0.0015338696740620494,0.0015338696740620494,0.002601519055738377,0.002451034762768002,0.006199070087882652,0.006041690109829073,0.001440353630252003,0.001440353630252003,0.007818706878456854,0.007818706878456854
2011-04-27,0.0016118485790815567,0.0014337578987303344,0.004376794250544403,0.004204095779481883,-0.0013871738010668433,-0.0013871738010668433,-0.0008957467434894895,-0.0008957467434894895,0.0012411888557026407,0.0010750331160346957,0.003069798886680747,0.0029087235021635176,0.002597327860922147,0.002597327860922147,0.006245337352745173,0.006245337352745173
2011-04-28,-2.546305002406879e-05,-2.546305002406879e-05,0.0012950297613310957,0.0012950297613310957,0.00010757835057055298,-1.2161643217081082e-05,0.0012597488387449008,0.0011362629016518785,-0.0004059726349062709,-0.0007184272430420015,0.0007399949050870159,0.00041530176428960917,0.0015884188183447,0.0015884188183447,0.0039390874816827735,0.0039390874816827735
