config,n_days,cagr,ann_simple,ann_vol,sharpe,max_dd,calmar,worst_day,best_day,positive_day_share
cc|tsmom252|p70x0|off|vt15,4528,0.06414541885472347,0.06486612916241548,0.07326682389643248,0.8853410822626631,0.16957397470512048,0.3782739595876591,-0.03031697781689035,0.028215243482907344,0.5028710247349824
cc|tsmom252|p70x0|off|vt20,4528,0.0821788411413451,0.0835288219801291,0.09523139053923549,0.8771143790630159,0.22056614451492373,0.37258139195421625,-0.03908315389796961,0.0297321664724132,0.5017667844522968
cc|tsmom252|p70x0|qqq200|off,4528,0.11385223909202291,0.12110236246674111,0.16283813171891529,0.7436978132111169,0.3610269600270307,0.31535661238013524,-0.07774564525453193,0.11316564415679839,0.38118374558303886
cc|tsmom252|p70x0|qqq200|vt15,4528,0.057088039675060376,0.05784201230852743,0.06804949761911061,0.8499991084766426,0.11535491404771037,0.4948904010404704,-0.03031697781689035,0.028215243482907344,0.38052120141342755
cc|tsmom252|p70x0|qqq200|vt20,4528,0.07312016498727303,0.07446861325682191,0.08811945415782292,0.845087091931457,0.1507232477918501,0.48512864510624476,-0.03908315389796961,0.0297321664724132,0.379416961130742
cc|tsmom252|p70x50|off|off,4528,0.11980877467950823,0.13088350399030363,0.18821200079544462,0.6954046683375541,0.5251322416811881,0.22814972147957557,-0.07774564525453193,0.11316564415679839,0.5183303886925795
cc|tsmom252|p70x50|off|vt15,4528,0.06409864473942495,0.06483712132882119,0.07347083530510251,0.8824878750809342,0.16928452197118793,0.37864445014255044,-0.03031697781689035,0.028215243482907344,0.517226148409894
cc|tsmom252|p70x50|off|vt20,4528,0.08210823626792774,0.08349014486867003,0.09551040084363621,0.8741471518411381,0.22020451352643156,0.3728726307786245,-0.03908315389796961,0.0297321664724132,0.5161219081272085
cc|tsmom252|p70x50|qqq200|off,4528,0.11015899571626275,0.11785552463143022,0.16330408391150347,0.7216936760460786,0.3610269600270307,0.30512678529053605,-0.07774564525453193,0.11316564415679839,0.3825088339222615
cc|tsmom252|p70x50|qqq200|vt15,4528,0.0561595765704197,0.056969168209734904,0.06813859268684731,0.8360778519678992,0.12888700537167652,0.4357272201993531,-0.03031697781689035,0.028215243482907344,0.3820671378091873
cc|tsmom252|p70x50|qqq200|vt20,4528,0.0718608319146159,0.07330482112509852,0.08824162668961778,0.830728352084236,0.1680392714106469,0.4276430819496092,-0.03908315389796961,0.0297321664724132,0.38096289752650175
cc|tsmom252|p80x0|off|off,4528,0.11838879777716627,0.12983417021845156,0.18938880168003844,0.6855430155675147,0.5283652010751185,0.22406622831380363,-0.07774564525453193,0.11316564415679839,0.5134717314487632
cc|tsmom252|p80x0|off|vt15,4528,0.06396400372920596,0.06473126037656861,0.0737531072186298,0.87767502709659,0.1697598749820317,0.3767910628820636,-0.03031697781689035,0.028215243482907344,0.5123674911660777
cc|tsmom252|p80x0|off|vt20,4528,0.08191578024597268,0.08334899693233326,0.095896364850947,0.8691570015389396,0.22080035073476245,0.3709947922337063,-0.03908315389796961,0.0297321664724132,0.5112632508833922
cc|tsmom252|p80x0|qqq200|off,4528,0.11421658635812992,0.12153872763494213,0.16352000497823735,0.743265190403569,0.3610269600270307,0.3163658092170688,-0.07774564525453193,0.11316564415679839,0.38140459363957596
cc|tsmom252|p80x0|qqq200|vt15,4528,0.05724524971657474,0.05800095623610433,0.0682002443921287,0.8504508561966163,0.11298794742967155,0.5066491693922185,-0.03031697781689035,0.028215243482907344,0.38074204946996465
cc|tsmom252|p80x0|qqq200|vt20,4528,0.07332812305709302,0.0746805384935911,0.08832642195444963,0.8455062125363146,0.14776116823370955,0.49626112146807105,-0.03908315389796961,0.0297321664724132,0.37963780918727913
cc|tsmom252|p80x50|off|off,4528,0.11877414617009285,0.13026524197660708,0.18984449301980544,0.6861681363757927,0.5283652010751185,0.22479555036632048,-0.07774564525453193,0.11316564415679839,0.5183303886925795
cc|tsmom252|p80x50|off|vt15,4528,0.06399847124804925,0.06476968693589774,0.0738347228923888,0.877225299948603,0.1697598749820317,0.37699409978254983,-0.03031697781689035,0.028215243482907344,0.517226148409894
cc|tsmom252|p80x50|off|vt20,4528,0.0819596118134387,0.08340023234477213,0.09600795895269901,0.8686804016515087,0.22080035073476245,0.37119330445218857,-0.03908315389796961,0.0297321664724132,0.5161219081272085
cc|tsmom252|p80x50|qqq200|off,4528,0.11031049589042263,0.11807370721553072,0.16381463873048324,0.7207762879469642,0.3610269600270307,0.305546422023894,-0.07774564525453193,0.11316564415679839,0.3825088339222615
cc|tsmom252|p80x50|qqq200|vt15,4528,0.05623541597726356,0.057048640173523346,0.06825167445713294,0.8358570046417554,0.12776237357937137,0.4401563183414697,-0.03031697781689035,0.028215243482907344,0.3820671378091873
cc|tsmom252|p80x50|qqq200|vt20,4528,0.07195983982829635,0.07341078374348312,0.08839686662725696,0.8304681664004488,0.1666573587565583,0.4317831529624226,-0.03908315389796961,0.0297321664724132,0.38096289752650175
cc|tsmom126|none|off|off,4528,0.1479039345460138,0.15545084993804242,0.18715240962985574,0.8306109990541308,0.46358605184787127,0.31904310743704045,-0.07774564525453193,0.11316564415679839,0.5163427561837456
cc|tsmom126|none|off|vt15,4528,0.06849036434715572,0.06884279690953427,0.07191372950292617,0.9572969916229008,0.15770161639338276,0.4343035024847698,-0.029604041468212147,0.028480494344995378,0.5165636042402827
cc|tsmom126|none|off|vt20,4528,0.08818745321002774,0.08890878785613691,0.09357005337869995,0.9501842164853984,0.20577069460827602,0.4285714901138351,-0.039068952896950955,0.030085834288530584,0.5170053003533569
cc|tsmom126|none|qqq200|off,4528,0.13861853286088843,0.14369134987444712,0.16652628502564548,0.862874890005012,0.3698526673726229,0.3747939249583176,-0.07774564525453193,0.11316564415679839,0.38869257950530034
cc|tsmom126|none|qqq200|vt15,4528,0.0637542299609779,0.06409827999917617,0.06759672990990653,0.9482452787968718,0.11792863910948526,0.5406170243496858,-0.029604041468212147,0.028480494344995378,0.38957597173144876
cc|tsmom126|none|qqq200|vt20,4528,0.08210952607871769,0.08277262395307573,0.08768172859047782,0.9440122279029155,0.1547544248574061,0.5305795046207893,-0.039068952896950955,0.030085834288530584,0.38979681978798586
cc|tsmom126|p70x0|off|off,4528,0.15047847654628543,0.15733946004844862,0.18524911090120233,0.8493398930932599,0.45941136370099,0.3275462655822006,-0.07774564525453193,0.11316564415679839,0.5006625441696113
cc|tsmom126|p70x0|off|vt15,4528,0.06886950166970207,0.06917116018547918,0.07154361964610353,0.9668389791799755,0.15834023531319597,0.4349463137621252,-0.029604041468212147,0.028480494344995378,0.5011042402826855
cc|tsmom126|p70x0|off|vt20,4528,0.08871507011897073,0.08934660555739679,0.09306435316843022,0.9600518621313044,0.2065717588406324,0.42946369153691205,-0.039068952896950955,0.030085834288530584,0.5015459363957597
cc|tsmom126|p70x0|qqq200|off,4528,0.14337398903940768,0.14766026458881998,0.16530673874950388,0.8932501222020698,0.3698526673726229,0.3876516291146815,-0.07774564525453193,0.11316564415679839,0.3869257950530035
cc|tsmom126|p70x0|qqq200|vt15,4528,0.06474334454813224,0.0650126065094406,0.0673691784517308,0.9650200284989575,0.11792863910948526,0.5490044236669631,-0.029604041468212147,0.028480494344995378,0.3878091872791519
cc|tsmom126|p70x0|qqq200|vt20,4528,0.08345854226676952,0.08399172596676167,0.08736997779262584,0.9613339511899327,0.1547544248574061,0.5392966459193005,-0.039068952896950955,0.030085834288530584,0.388030035335689
cc|tsmom126|p70x50|off|off,4528,0.14929133307173803,0.15639515499324552,0.18572835175100644,0.8420639795636266,0.4594505607196092,0.32493448879007175,-0.07774564525453193,0.11316564415679839,0.5163427561837456
cc|tsmom126|p70x50|off|vt15,4528,0.0686869660129441,0.06900697854750672,0.07163664099306402,0.9632916562096775,0.1580199522235759,0.4346727425645703,-0.029604041468212147,0.028480494344995378,0.5165636042402827
cc|tsmom126|p70x50|off|vt20,4528,0.08846398452337723,0.08912769670676685,0.09319145200392284,0.9563934759060849,0.20616959441841287,0.4290835647852279,-0.039068952896950955,0.030085834288530584,0.5170053003533569
cc|tsmom126|p70x50|qqq200|off,4528,0.1410503722578078,0.1456758072316336,0.16561597859072616,0.8795999544925001,0.3698526673726229,0.38136908207208076,-0.07774564525453193,0.11316564415679839,0.38869257950530034
cc|tsmom126|p70x50|qqq200|vt15,4528,0.06425267763159037,0.06455544325430837,0.06742701310002275,0.9574121748288831,0.11792863910948526,0.5448437132555902,-0.029604041468212147,0.028480494344995378,0.38957597173144876
cc|tsmom126|p70x50|qqq200|vt20,4528,0.08279105862695202,0.0833821749599187,0.08744918155877726,0.9534929140974865,0.1547544248574061,0.5349834662449064,-0.039068952896950955,0.030085834288530584,0.38979681978798586
cc|tsmom126|p80x0|off|off,4528,0.14894419823072136,0.15618438144698418,0.18622860362557306,0.8386702064361976,0.46358605184787127,0.3212870569272398,-0.07774564525453193,0.11316564415679839,0.510821554770318
cc|tsmom126|p80x0|off|vt15,4528,0.06872014445783359,0.06904693188697686,0.071761410944343,0.9621735550953499,0.15770161639338276,0.43576055863887214,-0.029604041468212147,0.028480494344995378,0.5110424028268551
cc|tsmom126|p80x0|off|vt20,4528,0.08850476162957177,0.08918096782606039,0.09336195977295737,0.9552173930681773,0.20577069460827602,0.4301135387527245,-0.039068952896950955,0.030085834288530584,0.5114840989399293
cc|tsmom126|p80x0|qqq200|off,4528,0.14435820707006863,0.14860028468563366,0.1657959936034064,0.8962839297618622,0.3698526673726229,0.3903127374896804,-0.07774564525453193,0.11316564415679839,0.3871466431095406
cc|tsmom126|p80x0|qqq200|vt15,4528,0.06508154545550404,0.06533756774613692,0.06747821361732755,0.9682764887148563,0.11792863910948526,0.551872267389452,-0.029604041468212147,0.028480494344995378,0.388030035335689
cc|tsmom126|p80x0|qqq200|vt20,4528,0.08391391105086576,0.08442500761569008,0.08751949003473776,0.964642362314732,0.1547544248574061,0.5422391710491365,-0.039068952896950955,0.030085834288530584,0.38825088339222613
cc|tsmom126|p80x50|off|off,4528,0.14847346258910843,0.15581761569251326,0.18646059390081804,0.8356597629169605,0.46358605184787127,0.3202716345698661,-0.07774564525453193,0.11316564415679839,0.5163427561837456
cc|tsmom126|p80x50|off|vt15,4528,0.06860815956629018,0.06894486439825555,0.07179971567167984,0.9602386827480107,0.15770161639338276,0.4350504524642844,-0.029604041468212147,0.028480494344995378,0.5165636042402827
