config,n_days,cagr,ann_simple,ann_vol,sharpe,max_dd,calmar,worst_day,best_day,positive_day_share
cc|tsmom126|none|qqq200|vt15,2169,0.11341246011966089,0.11060748393706678,0.07941974817158096,1.3926949717607622,0.08075576541645269,1.4043883992034447,-0.023552316085646396,0.028416460951019455,0.45597049331489165
cc|tsmom126|none|qqq200|vt20,2169,0.14910407707436057,0.14450424283574603,0.10468550375376416,1.3803653577064638,0.10533443050162239,1.4155302911336671,-0.0314030881141952,0.03682539280177469,0.4568925772245274
cc|tsmom126|p70x0|off|off,2169,0.26791998434682585,0.2551206033230832,0.18765701149201683,1.3595047757324876,0.20389949689440778,1.313980605286005,-0.06329115912159154,0.06111046987003377,0.43706777316735823
cc|tsmom126|p70x0|off|vt15,2169,0.10854466476056057,0.10601887994369008,0.0767924911632119,1.3805891479462684,0.0857028929121616,1.2665227633775433,-0.023552316085646396,0.028416460951019455,0.4347625633932688
cc|tsmom126|p70x0|off|vt20,2169,0.14250662699758387,0.13837768321906388,0.10113474385416295,1.3682506915586352,0.11168479357858163,1.2759716200515332,-0.0314030881141952,0.03682539280177469,0.43568464730290457
cc|tsmom126|p70x0|qqq200|off,2169,0.25526003832628685,0.24439130138293438,0.1839821559467258,1.3283424151943342,0.20389949689440778,1.2518914573804802,-0.06329115912159154,0.06111046987003377,0.4103273397879207
cc|tsmom126|p70x0|qqq200|vt15,2169,0.10513023831602863,0.1028614078789186,0.07585806661985132,1.355971915213573,0.08570289291216182,1.22668249278094,-0.023552316085646396,0.028416460951019455,0.40756108805901337
cc|tsmom126|p70x0|qqq200|vt20,2169,0.13786271438904585,0.13417614142488174,0.09987797910759232,1.3434006437028743,0.11168479357858196,1.2343910927501958,-0.0314030881141952,0.03682539280177469,0.40848317196864914
cc|tsmom126|p70x50|off|off,2169,0.2827703304983129,0.2681668718825471,0.19490022559259998,1.375918735174255,0.20828976870238103,1.3575814705635154,-0.06329115912159154,0.06111046987003377,0.5435684647302904
cc|tsmom126|p70x50|off|vt15,2169,0.11201310066953973,0.1092411758883957,0.07804542774963842,1.3997126934691162,0.08060640104330818,1.3896303422523153,-0.023552316085646396,0.028416460951019455,0.5389580451821115
cc|tsmom126|p70x50|off|vt20,2169,0.14722519936991985,0.1426740778120047,0.10282621608005427,1.3875262870796228,0.10508907962270952,1.4009562163688871,-0.0314030881141952,0.03682539280177469,0.5398801290917473
cc|tsmom126|p70x50|qqq200|off,2169,0.26887162721404767,0.2560612406133126,0.18866706818706275,1.3572121678353997,0.1933874755916667,1.3903259577252256,-0.06329115912159154,0.06111046987003377,0.4601198709082526
cc|tsmom126|p70x50|qqq200|vt15,2169,0.10934118249591962,0.10673444590799268,0.07675367858800579,1.3906101684183245,0.0806064010433084,1.3564826252095354,-0.023552316085646396,0.028416460951019455,0.45597049331489165
cc|tsmom126|p70x50|qqq200|vt20,2169,0.14361173282434136,0.13934019213031387,0.10108768899201842,1.3784091170717707,0.10586577059932678,1.356545482183026,-0.0314030881141952,0.03682539280177469,0.4568925772245274
cc|tsmom126|p80x0|off|off,2169,0.2822911980086469,0.2689836341311944,0.20093377387018319,1.3386681041733484,0.2310309867289393,1.2218759137268864,-0.06329115912159154,0.06111046987003377,0.5002305209774089
cc|tsmom126|p80x0|off|vt15,2169,0.11298809235705365,0.1102635164692437,0.07988986357303146,1.3801940764167924,0.09238993358588632,1.2229480850532177,-0.023552316085646396,0.028416460951019455,0.49700322729368374
cc|tsmom126|p80x0|off|vt20,2169,0.14849210100032417,0.1440371985864687,0.10531444499930598,1.3676870118569007,0.12110726827255891,1.2261204725230372,-0.0314030881141952,0.03682539280177469,0.4979253112033195
cc|tsmom126|p80x0|qqq200|off,2169,0.2787772366263608,0.2650155994401166,0.19477701467049047,1.3606102336482087,0.2074592829557541,1.3437684380978845,-0.06329115912159154,0.06111046987003377,0.4444444444444444
cc|tsmom126|p80x0|qqq200|vt15,2169,0.11260212979545159,0.10979138066474599,0.0783087747534185,1.4020316498433418,0.08725012589581216,1.2905669606702113,-0.023552316085646396,0.028416460951019455,0.44029506685108344
cc|tsmom126|p80x0|qqq200|vt20,2169,0.14803414404950632,0.1434161051393183,0.1031867487140537,1.3898694059713648,0.11370127312201328,1.3019567853972076,-0.0314030881141952,0.03682539280177469,0.4412171507607192
cc|tsmom126|p80x50|off|off,2169,0.28918386600346,0.2750983872866028,0.2046025479390893,1.3445501537375786,0.22658642093516645,1.2762630029193351,-0.06329115912159154,0.06111046987003377,0.5435684647302904
cc|tsmom126|p80x50|off|vt15,2169,0.11417149261473347,0.11136349415117253,0.08034887211592888,1.3859994697933675,0.09110990174189815,1.2531183815581939,-0.023552316085646396,0.028416460951019455,0.5389580451821115
cc|tsmom126|p80x50|off|vt20,2169,0.15010150961838997,0.1455038354957071,0.10593358428824386,1.3735383020722978,0.11947434072877416,1.2563493441587126,-0.0314030881141952,0.03682539280177469,0.5398801290917473
cc|tsmom126|p80x50|qqq200|off,2169,0.2800424902832661,0.2663733896419037,0.19665107589251563,1.3545483462673578,0.1911080842202142,1.46536182090849,-0.06329115912159154,0.06111046987003377,0.4601198709082526
